country,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year
Montenegro,-0.2156253114707087,0.30663186911834406,-0.11446694115986854,0.4466406000670575,-1.327577258341969,-0.8472059404681812,0.1343309947078385,-1.1606237883372077,1.2951983812611574,-0.27912974330634843,0.49375211328290064,-0.02693703268419515,0.6666405691412218,0.41280848853105767
Morocco,-0.36282445211879266,-0.3021424386087265,-0.9653777692075819,0.15503587591509083,-0.2800716638432741,-1.418631549983476,0.3841885863984605,0.048952671553098064,-0.25565926276851597,-0.02031001243331887,-0.3678625098347905,-0.14243231258263758,-0.3948056679574685,-0.15369346472807674
Mozambique,-0.6313303226638887,-2.0569926944483887,-0.32020037723301853,-2.0959505866242325,-0.4491673362320971,0.3315961613014382,0.0534064521624539,-0.9588817823506769,0.311136636456251,0.8478219299490183,0.2782666991494891,-0.4969477863770562,0.07864274932417911,0.3923290450709843
Myanmar,-0.8727727781155604,0.0,-0.6178475616317969,-0.623067835018195,0.354763067977796,-1.442025797534272e-17,-0.6786665095576397,1.0209448476890932,-0.46982921166249636,-3.350343478888483e-16,-0.8883747758680574,-0.9273328513688999,-0.8202769000185368,-0.031073233360690088
Namibia,-0.6229557820618176,-0.10772488262477946,-0.13418231563285238,-1.1561262975749664,0.6313744326971865,-0.9595151378334164,0.32649658435808854,0.6533070308828919,-0.7397090252150254,2.0204278618538254,1.035342029901462,0.15076974763484363,0.3593655846018877,0.6020486172641969
Nepal,-0.7422107027165261,-1.3564959530019671,-0.204493563539185,-0.32870135442216397,-0.5697055461409132,0.9451149182597952,0.7101701188086017,-0.5200307781372662,-0.23458186563535988,-0.02263375942752161,-0.9484767984314376,-0.7190047743950183,-0.3105747778942908,0.20247019886833087
Netherlands,1.8177995789072,1.3118593497844107,1.0072988090597126,1.083285356092933,1.2482697931332845,1.7513461203880882,-1.7267507780033058,1.27152223231219,-0.5927443530219342,0.6605028595587985,1.4815546813851141,1.7438002454645123,-1.8189157029866423,-1.8085152793349053
New Zealand,1.6847825221900312,1.0385669098687067,1.2032647883283276,1.1089394981286396,1.356899212114952,1.8111001652978413,-2.6408546452017276,1.3233068668363797,-0.6614006426183863,0.7739170797008708,1.6381796313882238,1.8235310264289133,-0.8546018132929056,-1.3544951827355374
Nicaragua,0.05279304705227859,-0.7096750923246296,0.3494646098572941,0.3414757415729351,0.48920423086777637,0.3637439615320559,-0.014461128048747373,0.8486765187284181,0.5178341594137664,0.06622255884784133,-0.20755430326771823,-0.6560587644705417,1.9159793184379081,0.9684350235102137
Niger,-1.2107056857380714,-2.1134671740574755,-0.8609100491456886,-1.4701229402903264,0.11015918585657984,-0.06574398021112299,-0.4473312430745697,-0.1992423218228531,-0.9116708070481564,0.8303068995639268,-0.5735257937552795,-0.6031742528752475,-1.060821403567733,0.09954840565966289
Nigeria,-0.4075697106542257,-0.5812676721989508,-0.39747647798323515,-2.224676002876934,-0.6084034264794757,0.36967277187382086,0.8235465927995068,0.39759729572786817,-0.49228443965068736,-0.7652820386601358,-1.2623649330694622,-0.8973005103666531,-0.10312799473897474,0.07565304915816423
North Cyprus,0.23943808889404564,0.0,0.1441154006346354,0.0,0.3594455417806705,-1.442025797534272e-17,-0.2064908580858519,-0.2794036677610632,1.2713407147287246,-0.2603754346743482,3.596934058946813e-17,-2.0736179410653896e-17,0.9314534862617325,0.23136796475443555
Norway,1.9017027660044439,1.598495982335436,1.1547052655012797,1.0285573786255129,1.5762620639240137,0.7302530314966081,-1.9840301036057333,1.1110339291847677,-0.7763190745347721,1.0482628489009986,1.3675561132786598,1.4425605526082454,-0.9003644418410038,-1.4389362318864627
Oman,1.2698466589107813,1.2430793519737737,-9.346879364658183e-16,0.5285183971762693,1.3299107773058836,-0.1091521282038425,0.0,1.0377469345857154e-15,0.423269463533972,-3.350343478888483e-16,-0.20126137861125482,0.3372657076513842,0.3216731642974715,-0.6694819225340828
Pakistan,-0.16741885254209543,-0.6943241448113953,-2.2864423418829003,-0.6897782250736497,-1.8184006241449469,0.6225261336385993,0.28949881428699603,-0.65675198737077,0.712215091709134,-0.4981174582152815,-1.6485689302036897,-0.7447047233523776,0.7828863755814148,0.46428477432845355
Palestinian Territories,-0.7069332126365975,-0.7144584526434417,-0.39354757431442894,0.04921723999853886,-1.4964346539384812,-0.7301731045891777,0.17267754804854754,-1.2511428117945866,1.6436908269614465,-0.08959849333832065,-1.2931806427876815,-0.551466377733456,0.8419044087188826,0.9875060148327556
Panama,1.2094031418708786,0.4562360880080188,0.7871589001846009,0.6210111325490991,0.49757173297783247,0.057781832690629115,0.5569562888802398,1.3043887620877561,-0.7364291186588857,-0.36616236871647984,0.40127481124386927,0.024795339245875656,0.8702594494890021,-0.3628293230504947
Paraguay,0.09634356119512376,-0.24536602758371967,0.8161993244256817,0.09717753941624928,0.16532765492906704,0.5155036911254067,0.40232967651362883,1.4529224734336401,-0.5102692935339745,-0.9325874574423394,-0.30115230238415486,-0.755320522869619,0.06231595473982535,-0.16665783854606417
Peru,0.09844248684555025,0.018126465234129818,-0.1273677797657032,0.28241693854715466,-0.056502618943599224,-0.6467060469453358,0.6830462001336536,0.5684096377322135,1.1881774781141357,-1.4798350720382139,-0.25640081658880504,-0.21122254591900233,0.6131526249821323,0.1568054018067737
Philippines,-0.3482123155118282,-0.4450011126234561,-0.009011818674925154,-0.3553230552642983,1.1128999249589886,0.07280416003131523,0.24509886544841183,1.0959499999195028,0.8616048400683884,1.1864679562294713,-0.6208909228544716,-0.28909431613778236,1.1122288137177458,0.8028851015478708
Poland,0.35965740700947435,0.67981396616642,0.9102386922467062,0.5643628160103178,0.6404796352932894,-0.3487614399000513,0.7857681697018442,0.3632644061339608,-0.22282793627197592,-1.341061095236834,1.1011338417780596,0.6122621832630916,-0.10063436738814395,-0.42712613183801806
Portugal,-0.15990674629719526,0.8478172305947588,0.539470461896688,0.9947181538306888,0.5047394851800993,-1.064168982117859,1.0023124424527143,-0.03725798771949987,0.8324328131293994,-1.1455814339719854,1.106318424478748,0.8811127748687685,0.6306493548790768,0.3513574559095672
Qatar,1.0166636760042174,2.197120545307785,0.2635965707324887,0.6433405186072532,0.7221250345127441,0.41578578882452916,-0.6324584385411843,0.14043151137435944,0.308741206220754,-3.350343478888483e-16,0.2989324788262736,0.9114269598467952,0.2623161800437294,-0.5818522254689033
Romania,-0.07329210993859082,0.5027941037188792,-0.3505609410255217,0.4968532474680635,-0.17944941639029652,-0.8034219408109056,1.124553002883189,-0.8095536404484613,0.6064736248436601,-1.5599184843642,0.43818072094780547,0.029739779884925967,0.7264529444422387,0.3497767251469929
Russia,0.08657395170696396,0.7380977792985739,0.7566508280126197,-0.0990529614605843,-0.5110061069450395,-1.8350718259970913,0.9475642506901408,-0.7907954996162977,-1.0914678604581953,0.24527522835804014,-0.79704921157892,-0.6060235291989517,0.1251393493694401,-0.13006388624162837
Rwanda,-1.479973633021665,-1.6615836668887618,-1.3932402724098842,-1.1614507287419418,0.9215945427649184,0.03909350857156553,-3.1427901152504725,0.032645946071347916,-0.9996399623653782,-3.350343478888483e-16,-0.6179546851900883,-0.050241340002055504,-0.9612621136734537,0.48237044112173205
Saudi Arabia,1.020121846629736,1.3089157947874899,0.3920591085307212,0.15035639814029758,-0.367770430719562,-0.5800011499194576,-0.4065971658094098,0.16707722476568743,0.08416683637769365,-3.350343478888483e-16,-0.9671447928784317,0.04069085361013374,0.21089988028920456,-0.5870834258616456
Senegal,-1.0105876380980319,-1.2907345770344287,-0.4472761614871423,-0.802903872349824,-0.30279647132317805,-0.29944008623840773,0.39474611710755153,0.226834279968928,-0.7157409352084609,-0.04342891251619116,-0.029481580261255195,-0.3260639611177662,-1.198254972764749,-0.17186288639792965
Serbia,-0.39724925539762773,0.19991682245954223,-0.04266408024804561,0.3614533319074935,-1.612535057184704,-0.7175125398285281,0.938723100212933,-1.6815187825546731,1.2872375693730125,-0.3995827478794759,0.13609136536690672,-0.1763108760496115,0.5773681472530554,0.5110340742310175
Sierra Leone,-1.1247755321193036,-1.636756984733554,-0.9578459880456551,-2.5303056284447525,-0.15056768349827282,0.488699589799181,0.5441293686587915,-1.567055719071149,1.234248469256703,0.9002501828756468,-0.0862895501165733,-0.8886250658717098,1.4197002163511663,1.8392480759572054
Singapore,0.9929761949855027,1.7015539499429102,0.5179335400184302,1.5748796939176999,0.6517213466344922,0.3906844957828538,-3.293484114795343,-0.09749665560376186,-1.0958709403738662,2.6209972144072093,0.6740351487958401,1.8704475486291194,-1.4268723380244999,-1.397387034090218
Slovakia,0.442959555895848,0.8046490910319396,0.9990986467178533,0.6275117246721218,-0.6436289945204413,-0.5236590049409199,0.8941912749175135,-0.17812631752175762,0.20788717898159378,-1.0239643069927804,1.0759191231032834,0.5540798893893655,-0.17606844763704982,-0.5122808649910471
Slovenia,0.4255815384437589,0.8952606559650343,0.9389319528822,0.9718269455622381,1.2299961233327368,-0.012137888903836967,0.5508973635558969,-0.599258919910095,0.3108449781180888,-1.2026646796031828,1.111098436871461,0.8152087134378275,0.3355179449874255,-0.231271577524991
Somalia,-0.21866837730450808,0.0,-1.764864116747817,-1.7968135198464228,1.3533849443473784,-1.442025797534272e-17,-1.7686140930678693,1.5482889527609218,-0.7835808679134981,1.4290196341354504,-0.9362482371095974,-0.8415975414618876,0.952062132582074,0.5892716518145038
Somaliland region,-0.4630467510455651,0.0,0.08052097769456928,0.0,0.49666742452690404,-1.442025797534272e-17,-1.8622094501818562,0.5436278168929226,-1.7330531846294215,1.0236308546851687,3.596934058946813e-17,-2.0736179410653896e-17,-0.34168482709671877,-0.04207631517097379
South Africa,-0.4861062586134613,0.17530494373851468,0.49066783295332267,-1.7637077339236895,0.1094525650064009,-0.8974558666463897,0.40486214629754524,0.5815022864485848,-0.6500101581155278,0.4636340324278134,0.46594014075001283,0.2547287124596936,0.1930055202753957,0.3645921277007213
South Korea,0.4051663490564479,0.9721874340831522,-0.18510507308910507,1.3472945200077087,-0.6393608471466558,-0.3566288545632376,0.32095792048878463,-0.4176453119659504,-0.4391580298475113,-1.169291778754623,0.6920481038732886,0.8284779356216226,0.3340006205873608,-0.20347507836184828
South Sudan,-1.632861512405927,-1.4615564053805237,-2.164711106841376,-1.5867234119381275,-1.5032196256196209,0.3798489001975032,-0.05634822519571889,-0.9800390645309635,2.615886811317724,0.035264663382117555,-0.8146743751308319,-0.6959052380273599,2.910050617846966,4.194288633211574
Spain,0.9911068360674199,1.0259059961400732,1.132105614721969,1.3555621294920306,0.43106153686568,-0.6203306733538547,0.3359308794697615,0.22354667023666738,0.63318045742078,-0.6467923981260277,0.6745205089272778,1.0154938496093766,-0.29425814906557335,-0.8301564651631469
Sri Lanka,-1.0035592978527608,-0.09644976073443857,0.16245111873950366,0.3131947816819168,0.5662192353248378,1.3172999591791916,0.28964971362986286,0.9246155071079348,-0.8214847667290524,1.87156027278735,-0.7499211087716436,-0.16672097498784863,-0.320127535510649,0.443368829346744
Sudan,-0.9359111962002842,-0.8892257459625273,0.25496622114090967,-1.150733073391204,-1.211123098708729,-0.14853891384268944,-0.16620017622980585,-0.8307028070122622,-0.10235851757717265,-3.350343478888483e-16,-2.5520328721604004,-1.5502705675180413,-0.16731672127443384,0.5143519031277165
Suriname,0.7494887777553734,0.3768462964461657,-0.11685191720075631,-0.15590962318417156,1.1170609494280972,-0.5261664254025342,-0.02430515134119774,0.5080195745728214,-0.12054527083763691,1.5507794056745978,0.43103668686610425,-0.24150955529200147,-0.09617121944793047,-0.6335140950570952
Swaziland,-0.5005526661564476,-0.22698733449015365,0.2189591770878819,-2.5100423403870886,-0.806119399060535,-0.4953276910013622,0.8934340777934907,1.0351132655194881,-0.11218876382547174,-0.6731871393388433,-0.9326590445544156,-0.5951640009298982,0.37578589527261175,0.4610650390589104
Sweden,1.738775741168812,1.2626460595025053,0.9805325548295756,1.175926892481087,1.389734714494354,0.8898404706178962,-2.4296321797881433,1.0646560679460924,-1.010963670301315,0.5453493404074907,1.6164725376088116,1.869472451696758,-1.0066687188088126,-1.4376629569194022
Switzerland,1.8908503752639614,1.4536795249169516,1.1147536690115143,1.2952131462147447,1.4094363119541853,0.8049319724032299,-2.4572661798696767,1.006729778992308,-0.8322908613069263,1.537530227001158,1.375687698458151,1.4843354571912897,-0.9629182075333323,-1.462459549871549
Syria,-1.2584175647851328,-0.3855315789417241,-1.1732468803933223,0.02602539704314431,-1.0960136154963633,0.6072802053393868,-0.32899167349491376,-1.88069288438451,2.598382504665616,-3.350343478888483e-16,-1.6235994949577888,-0.975056078663737,0.9348110647933972,2.0856093616466453
Taiwan,0.7141556882613807,0.3587434104131261,0.3726441895910239,0.981118151985124,-0.2332400432384583,-0.04799299382836952,0.35822454965737927,1.1141519416101655,-1.6462514985253025,-0.6962760171512379,0.9639228199003751,0.9051292618008557,-0.16476878954711963,-0.6401867701485018
Tajikistan,-0.632139919865409,-1.277732806416905,-0.49438865455882025,-0.17016118406785877,0.3284869446393007,-0.0356144469887874,-0.23457536454778882,-0.5239615255737364,-0.9215091947481157,-3.350343478888483e-16,-1.094187539458102,-1.0183991767720284,-1.173469471597304,-0.47913044514809483
Tanzania,-1.4971337952146988,-1.2899932919284205,-0.2089166708400757,-1.0999775079032634,-0.3376401839436104,0.7494186747023338,0.4163590127224952,0.13541796342856124,-0.8150367337254475,1.0897309687092,-0.029064024998096485,-0.46899422108606054,0.053587264600065396,1.4470391331889212
Thailand,0.6272515261714665,0.2829113391398846,0.6940801319298378,0.3639712334584965,1.0243960846834541,2.691775050601769,0.8760093415739696,1.3988406095799575,-1.181606096264835,0.6794840887643198,-0.7812780968098699,0.0035537193439340808,-0.5311915043378622,-0.7937842476222101
Togo,-1.9522235892527255,-1.741129274904328,-3.3742679728802507,-1.4394104067667695,-0.7816532932973628,-0.2878348963574092,0.3903368562068464,-1.583007455411096,1.8248680600600864,-0.3251771322516265,-0.43625416691850427,-0.8085233807794032,0.04911207634675655,2.06089630438396
Trinidad and Tobago,0.7802315384458481,0.9539889718883028,0.518903381952925,-0.1494945473008491,0.7000766398459826,0.5507282237303615,0.9693101817449654,1.2011789750060264,-0.63222006670681,-0.5348464984551051,0.4915459159539707,0.055517807802748204,0.3657577171808838,-0.3924288515491716
Tunisia,-0.4758651705167434,0.05206703663190172,-0.8902694732480557,0.3099783632484737,-0.65952539427227,-1.2764119246034151,0.35666552769556564,-1.0873002143815147,0.3939380036320466,0.07319157922609389,-0.37458610493484434,-0.06316127449966556,-0.09708596014551468,0.1515443157591455
Turkey,-0.13461253603349124,0.47523200563424056,-0.22561520331758686,0.2961792289960353,-1.3125959494810981,-0.8677103417748507,0.09840332263016162,-1.2128262800336684,1.1443162309773998,0.5162360163191513,-0.4380974465137221,0.1907695548212078,0.7536575526524089,0.40579707734774567
Turkmenistan,0.34143430298478156,0.23602357397493923,0.9621198699941275,-0.46517952613242153,0.12390204223707814,-0.3023084657394071,0.0,-0.43957134699716366,-0.9736169296640408,-3.350343478888483e-16,-0.7513120262260866,-1.2749897818943012,-0.7235946409284042,-0.7487739210794844
Uganda,-1.0589008581211026,-1.5740581432305938,0.11003786745890907,-1.646541595494785,0.06805869089196906,0.26491810185954723,0.4969063984641313,-0.35927638678785345,0.4764786435747327,0.5676218655261228,-0.6227591007458017,-0.4779262131284788,0.08282613507824661,0.8455108984483378
Ukraine,-0.5792829178626461,-0.18027135202472724,0.5078556270265975,0.023568266491796608,-1.404590922833201,-0.9362451817050773,0.9885566345656851,-1.1222048954721622,-0.5054455615346307,-1.785915466900664,-0.07290842154794419,-0.6936295058877711,-0.0555043551923742,0.2767868681924432
United Arab Emirates,1.2616769951827025,1.6006770459247217,0.45425326793584375,0.7211549221621735,1.1078070670008164,0.20347449227714312,-0.8415400051882057,0.39028711314307474,-0.021109609713363075,-3.350343478888483e-16,0.09605895468686257,0.7569252332970502,-0.06494520970737103,-0.8377801436566285
United Kingdom,1.2772236794263339,1.1336172032545357,1.1633085980257236,1.0444252576160202,0.8922913829234541,1.9262284267386085,-1.4543095366527183,1.0180845512489158,-0.46851931770216704,-0.2668695401752873,1.0507140466603007,1.5952283227427948,-0.43556753080542526,-1.0261827618171415
United States,1.5229504736791932,1.3953010449751921,0.8391425400620661,0.9338263759981771,0.8221777686751406,1.1603248846836014,-0.383587072352128,1.1565874821752142,-0.04195079457106787,-0.4654709440757319,1.0141409152709928,1.4027297705027164,-0.0488056541570643,-0.9391134573773221
Uruguay,0.6967300113316318,0.47270206005855403,0.7094373349248092,0.6889756759177114,0.8881431632193943,-0.6332546324730949,-0.9899378279805688,0.9575472522014992,0.022190623490200553,0.7867034698022117,1.169076076493909,0.643857522588906,0.46046276846218254,-0.310539768775183
Uzbekistan,0.19846543942660128,-0.6706936727953317,0.9928486309160315,-0.22251863284103165,1.0643915403097952,0.3035207126782113,-1.0401770401673536,0.6193085220213277,-1.4360120597615373,-3.350343478888483e-16,-1.331392332015761,-1.1216230815822308,-0.04965841034172016,-0.3127947213554169
Venezuela,0.8793882499229596,0.43042881838857033,0.9590851968419659,0.2638460066063534,-0.28260161584286564,-1.1312914907637386,0.14751311555871058,1.0614207783625516,-0.49336480493252827,-0.19681307490544847,-0.91125755968356,-1.271268943345286,0.9866927248091383,-0.03800350497419546
Vietnam,-0.11105848845586422,-0.6421604010971007,0.13518938050971843,0.40250270175715114,0.8366342398473364,0.136045184504018,0.10344660135088189,-0.7313367148446283,-0.6127403568627279,1.6835293736520618,-0.5091763974756267,-0.44840600814904624,-1.2169307070366446,-0.8082453557876428
Yemen,-1.2302182096101522,-0.7409126103656021,-0.8153807057296734,-1.051154320641818,-0.6485710758567587,-0.7278308553731718,0.33357302848134873,-1.5381053774702746,0.4814282054833938,-0.2660189140332874,-1.6718953942383987,-0.935945650441635,0.6484048452859317,1.5320358524518578
Zambia,-0.5954525849852929,-0.96107540662106,-0.5466493611447693,-1.5870726412645269,0.12472322827662814,-0.1314364250480422,0.4725528439470118,0.15643864426799295,0.04988831973763801,0.44193510191762897,0.26830911071718744,-0.4788800763683728,0.7904556672011669,0.864681035684322
Zimbabwe,-1.181793335606782,-1.603197208828085,0.048685284488489015,-2.2353081224209266,-1.2154907142087874,-0.35787553666450556,0.5707201235051458,0.018659954873731625,-0.5670180564263514,-0.22812880304877806,-1.133211188018588,-1.5113149316797616,-0.006046033166326247,0.9880729455933348
